city_ascii,Defining Parameter,Date,AQI
Americus,Ozone,2007-08-26,49.714285714285715
Americus,Ozone,2007-09-02,33.857142857142854
Americus,Ozone,2007-09-09,59.0
Americus,Ozone,2007-09-16,38.857142857142854
Americus,Ozone,2007-09-23,37.857142857142854
Americus,Ozone,2007-09-30,39.714285714285715
Americus,Ozone,2007-10-07,26.571428571428573
Americus,Ozone,2007-10-14,47.142857142857146
Americus,Ozone,2007-10-21,35.857142857142854
Americus,Ozone,2007-10-28,31.714285714285715
Americus,Ozone,2007-11-04,41.333333333333336
Americus,Ozone,2008-03-02,48.0
Americus,Ozone,2008-03-09,40.142857142857146
Americus,Ozone,2008-03-16,57.57142857142857
Americus,Ozone,2008-03-23,56.42857142857143
Americus,Ozone,2008-03-30,52.714285714285715
Americus,Ozone,2008-04-06,28.714285714285715
Americus,Ozone,2008-04-13,38.857142857142854
Americus,Ozone,2008-04-20,65.42857142857143
Americus,Ozone,2008-04-27,49.57142857142857
Americus,Ozone,2008-05-04,66.71428571428571
Americus,Ozone,2008-05-11,67.85714285714286
Americus,Ozone,2008-05-18,56.0
Americus,Ozone,2008-05-25,63.5
Americus,Ozone,2008-06-01,60.285714285714285
Americus,Ozone,2008-06-08,61.285714285714285
Americus,Ozone,2008-06-15,53.5
Americus,Ozone,2008-06-29,35.5
Americus,Ozone,2008-07-06,37.857142857142854
Americus,Ozone,2008-07-13,34.666666666666664
Americus,Ozone,2008-07-20,53.857142857142854
Americus,Ozone,2008-07-27,35.714285714285715
Americus,Ozone,2008-08-03,28.428571428571427
Americus,Ozone,2008-08-10,40.285714285714285
Americus,Ozone,2008-08-17,33.285714285714285
Americus,Ozone,2008-08-24,22.142857142857142
Americus,Ozone,2008-08-31,26.714285714285715
Americus,Ozone,2008-09-07,30.142857142857142
Americus,Ozone,2008-09-14,17.571428571428573
Americus,Ozone,2008-09-21,28.857142857142858
Americus,Ozone,2008-09-28,38.0
Americus,Ozone,2008-10-05,44.714285714285715
Americus,Ozone,2008-10-12,27.857142857142858
Americus,Ozone,2008-10-19,34.0
Americus,Ozone,2008-10-26,36.666666666666664
Americus,Ozone,2008-11-02,32.2
Americus,Ozone,2009-03-01,31.0
Americus,Ozone,2009-03-08,41.142857142857146
Americus,Ozone,2009-03-15,36.142857142857146
Americus,Ozone,2009-03-22,40.714285714285715
Americus,Ozone,2009-03-29,38.0
Americus,Ozone,2009-04-05,34.857142857142854
Americus,Ozone,2009-04-12,45.833333333333336
Americus,Ozone,2009-04-19,44.42857142857143
Americus,Ozone,2009-04-26,46.0
Americus,Ozone,2009-05-03,36.285714285714285
Americus,Ozone,2009-05-10,27.428571428571427
Americus,Ozone,2009-05-17,35.42857142857143
Americus,Ozone,2009-05-24,31.142857142857142
Americus,Ozone,2009-05-31,33.285714285714285
Americus,Ozone,2009-06-07,41.142857142857146
Americus,Ozone,2009-06-14,36.285714285714285
Americus,Ozone,2009-06-21,36.42857142857143
Americus,Ozone,2009-06-28,50.333333333333336
Americus,Ozone,2009-07-05,52.166666666666664
Americus,Ozone,2009-07-12,36.166666666666664
Americus,Ozone,2009-07-19,41.714285714285715
Americus,Ozone,2009-07-26,42.57142857142857
Americus,Ozone,2009-08-02,23.428571428571427
Americus,Ozone,2009-08-09,35.42857142857143
Americus,Ozone,2009-08-16,30.571428571428573
Americus,Ozone,2009-08-23,25.571428571428573
Americus,Ozone,2009-08-30,38.0
Americus,Ozone,2009-09-06,38.2
Americus,Ozone,2009-09-13,39.42857142857143
Americus,Ozone,2009-09-20,28.428571428571427
Americus,Ozone,2009-09-27,24.428571428571427
Americus,Ozone,2009-10-04,36.333333333333336
Americus,Ozone,2009-10-11,23.142857142857142
Americus,Ozone,2009-10-18,18.142857142857142
Americus,Ozone,2009-10-25,29.428571428571427
Americus,Ozone,2009-11-01,21.666666666666668
Americus,Ozone,2010-03-07,40.714285714285715
Americus,Ozone,2010-03-14,43.857142857142854
Americus,Ozone,2010-03-21,47.714285714285715
Americus,Ozone,2010-03-28,51.142857142857146
Americus,Ozone,2010-04-04,71.28571428571429
Americus,Ozone,2010-04-11,49.714285714285715
Americus,Ozone,2010-04-18,62.0
Americus,Ozone,2010-04-25,60.714285714285715
Americus,Ozone,2010-05-02,41.285714285714285
Americus,Ozone,2010-05-09,40.714285714285715
Americus,Ozone,2010-05-16,39.833333333333336
Americus,Ozone,2010-05-23,44.142857142857146
Americus,Ozone,2010-05-30,42.285714285714285
Americus,Ozone,2010-06-06,29.142857142857142
Americus,Ozone,2010-06-13,42.57142857142857
Americus,Ozone,2010-06-20,46.0
Americus,Ozone,2010-06-27,35.857142857142854
Americus,Ozone,2010-07-04,35.57142857142857
Americus,Ozone,2010-07-11,43.285714285714285
Americus,Ozone,2010-07-18,32.285714285714285
Americus,Ozone,2010-07-25,31.714285714285715
Americus,Ozone,2010-08-01,45.857142857142854
Americus,Ozone,2010-08-08,42.42857142857143
Americus,Ozone,2010-08-15,31.285714285714285
Americus,Ozone,2010-08-22,31.75
Americus,Ozone,2010-08-29,37.714285714285715
Americus,Ozone,2010-09-05,45.142857142857146
Americus,Ozone,2010-09-12,42.57142857142857
Americus,Ozone,2010-09-19,47.857142857142854
Americus,Ozone,2010-09-26,38.285714285714285
Americus,Ozone,2010-10-03,46.142857142857146
Americus,Ozone,2010-10-10,49.2
Americus,Ozone,2010-10-17,47.666666666666664
Americus,Ozone,2010-10-24,57.142857142857146
Americus,Ozone,2010-10-31,31.0
Americus,Ozone,2011-03-06,39.333333333333336
Americus,Ozone,2011-03-13,41.142857142857146
Americus,Ozone,2011-03-20,48.285714285714285
Americus,Ozone,2011-03-27,42.0
Americus,Ozone,2011-04-03,27.0
Americus,Ozone,2011-04-10,39.166666666666664
Americus,Ozone,2011-04-17,51.857142857142854
Americus,Ozone,2011-04-24,52.57142857142857
Americus,Ozone,2011-05-01,47.285714285714285
Americus,Ozone,2011-05-08,53.714285714285715
Americus,Ozone,2011-05-15,47.666666666666664
Americus,Ozone,2011-05-22,56.0
Americus,Ozone,2011-05-29,53.142857142857146
Americus,Ozone,2011-06-05,67.83333333333333
Americus,Ozone,2011-06-12,75.5
Americus,Ozone,2011-06-19,72.5
Americus,Ozone,2011-06-26,38.57142857142857
Americus,Ozone,2011-07-03,55.57142857142857
Americus,Ozone,2011-07-10,42.857142857142854
Americus,Ozone,2011-07-17,40.714285714285715
Americus,Ozone,2011-07-24,32.857142857142854
Americus,Ozone,2011-07-31,28.857142857142858
Americus,Ozone,2011-08-07,45.285714285714285
Americus,Ozone,2011-08-14,44.714285714285715
Americus,Ozone,2011-08-21,54.142857142857146
Americus,Ozone,2011-08-28,49.57142857142857
Americus,Ozone,2011-09-04,53.166666666666664
Americus,Ozone,2011-09-11,41.666666666666664
Americus,Ozone,2011-09-18,53.666666666666664
Americus,Ozone,2011-09-25,30.571428571428573
Americus,Ozone,2011-10-02,37.333333333333336
Americus,Ozone,2011-10-09,46.0
Americus,Ozone,2011-10-16,34.285714285714285
Americus,Ozone,2011-10-23,34.857142857142854
Americus,Ozone,2011-10-30,43.0
Americus,Ozone,2011-11-06,35.0
Americus,Ozone,2012-03-04,29.0
Americus,Ozone,2012-03-11,40.57142857142857
Americus,Ozone,2012-03-18,39.142857142857146
Americus,Ozone,2012-03-25,39.0
Americus,Ozone,2012-04-01,46.714285714285715
Americus,Ozone,2012-04-08,40.42857142857143
Americus,Ozone,2012-04-15,62.0
Americus,Ozone,2012-04-22,41.142857142857146
Americus,Ozone,2012-04-29,48.857142857142854
Americus,Ozone,2012-05-06,37.142857142857146
Americus,Ozone,2012-05-13,54.857142857142854
Americus,Ozone,2012-05-20,54.42857142857143
Americus,Ozone,2012-05-27,60.142857142857146
Americus,Ozone,2012-06-03,46.714285714285715
Americus,Ozone,2012-06-10,39.142857142857146
Americus,Ozone,2012-06-17,39.857142857142854
Americus,Ozone,2012-06-24,36.285714285714285
Americus,Ozone,2012-07-01,59.285714285714285
Americus,Ozone,2012-07-08,41.4
Americus,Ozone,2012-07-15,29.571428571428573
Americus,Ozone,2012-07-22,36.57142857142857
Americus,Ozone,2012-07-29,34.333333333333336
Americus,Ozone,2012-08-05,39.0
Americus,Ozone,2012-08-12,31.666666666666668
Americus,Ozone,2012-08-19,38.42857142857143
Americus,Ozone,2012-08-26,39.285714285714285
Americus,Ozone,2012-09-02,22.714285714285715
Americus,Ozone,2012-09-09,27.142857142857142
Americus,Ozone,2012-09-16,38.333333333333336
Americus,Ozone,2012-09-23,35.142857142857146
Americus,Ozone,2012-09-30,39.5
Americus,Ozone,2012-10-07,30.428571428571427
Americus,Ozone,2012-10-14,39.5
Americus,Ozone,2012-10-21,37.5
Americus,Ozone,2012-10-28,37.333333333333336
Americus,Ozone,2012-11-04,40.666666666666664
Americus,Ozone,2013-03-03,36.0
Americus,Ozone,2013-03-10,43.714285714285715
Americus,Ozone,2013-03-17,47.142857142857146
Americus,Ozone,2013-03-24,40.57142857142857
Americus,Ozone,2013-03-31,55.285714285714285
Americus,Ozone,2013-04-07,42.42857142857143
Americus,Ozone,2013-04-14,40.57142857142857
Americus,Ozone,2013-04-21,38.57142857142857
Americus,Ozone,2013-04-28,43.57142857142857
Americus,Ozone,2013-05-05,33.714285714285715
Americus,Ozone,2013-05-12,41.857142857142854
Americus,Ozone,2013-05-19,53.857142857142854
Americus,Ozone,2013-05-26,43.857142857142854
Americus,Ozone,2013-06-02,35.0
Americus,Ozone,2013-06-09,27.0
Americus,Ozone,2013-06-16,39.0
Americus,Ozone,2013-06-23,32.57142857142857
Americus,Ozone,2013-06-30,30.0
Americus,Ozone,2013-07-07,23.285714285714285
Americus,Ozone,2013-07-14,26.857142857142858
Americus,Ozone,2013-07-21,25.142857142857142
Americus,Ozone,2013-07-28,30.0
Americus,Ozone,2013-08-04,29.857142857142858
Americus,Ozone,2013-08-11,31.0
Americus,Ozone,2013-08-18,21.142857142857142
Americus,Ozone,2013-08-25,24.428571428571427
Americus,Ozone,2013-09-01,39.714285714285715
Americus,Ozone,2013-09-08,38.285714285714285
Americus,Ozone,2013-09-15,40.285714285714285
Americus,Ozone,2013-09-22,33.857142857142854
Americus,Ozone,2013-09-29,30.571428571428573
Americus,Ozone,2013-10-06,34.857142857142854
Americus,Ozone,2013-10-13,34.42857142857143
Americus,Ozone,2013-10-20,27.714285714285715
Americus,Ozone,2013-10-27,34.142857142857146
Americus,Ozone,2013-11-03,42.0
Americus,Ozone,2014-03-02,46.0
Americus,Ozone,2014-03-09,32.57142857142857
Americus,Ozone,2014-03-16,50.857142857142854
Americus,Ozone,2014-03-23,40.285714285714285
Americus,Ozone,2014-03-30,41.42857142857143
Americus,Ozone,2014-04-06,44.714285714285715
Americus,Ozone,2014-04-13,47.42857142857143
Americus,Ozone,2014-04-20,37.42857142857143
Americus,Ozone,2014-04-27,47.714285714285715
Americus,Ozone,2014-05-04,38.0
Americus,Ozone,2014-05-11,47.57142857142857
Americus,Ozone,2014-05-18,44.57142857142857
Americus,Ozone,2014-05-25,47.285714285714285
Americus,Ozone,2014-06-01,41.42857142857143
Americus,Ozone,2014-06-08,34.285714285714285
Americus,Ozone,2014-06-15,36.285714285714285
Americus,Ozone,2014-06-22,43.714285714285715
Americus,Ozone,2014-06-29,31.333333333333332
Americus,Ozone,2014-07-06,40.142857142857146
Americus,Ozone,2014-07-13,38.714285714285715
Americus,Ozone,2014-07-20,34.857142857142854
Americus,Ozone,2014-07-27,30.0
Americus,Ozone,2014-08-03,36.0
Americus,Ozone,2014-08-10,39.57142857142857
Americus,Ozone,2014-08-17,41.142857142857146
Americus,Ozone,2014-08-24,32.857142857142854
Americus,Ozone,2014-08-31,39.857142857142854
Americus,Ozone,2014-09-07,29.428571428571427
Americus,Ozone,2014-09-14,26.714285714285715
Americus,Ozone,2014-09-21,32.0
Americus,Ozone,2014-09-28,23.571428571428573
Americus,Ozone,2014-10-05,25.714285714285715
Americus,Ozone,2014-10-12,40.0
Americus,Ozone,2014-10-19,32.857142857142854
Americus,Ozone,2014-10-26,39.285714285714285
Americus,Ozone,2014-11-02,37.0
Americus,Ozone,2015-03-01,35.0
Americus,Ozone,2015-03-08,31.857142857142858
Americus,Ozone,2015-03-15,35.57142857142857
Americus,Ozone,2015-03-22,35.857142857142854
Americus,Ozone,2015-03-29,36.57142857142857
Americus,Ozone,2015-04-05,42.0
Americus,Ozone,2015-04-12,34.714285714285715
Americus,Ozone,2015-04-19,23.0
Americus,Ozone,2015-04-26,41.857142857142854
Americus,Ozone,2015-05-03,47.714285714285715
Americus,Ozone,2015-05-10,55.142857142857146
Americus,Ozone,2015-05-17,46.0
Americus,Ozone,2015-05-24,41.42857142857143
Americus,Ozone,2015-05-31,33.714285714285715
Americus,Ozone,2015-06-07,38.0
Americus,Ozone,2015-06-14,32.142857142857146
Americus,Ozone,2015-06-21,31.428571428571427
Americus,Ozone,2015-06-28,31.0
Americus,Ozone,2015-07-05,25.571428571428573
Americus,Ozone,2015-07-12,31.714285714285715
Americus,Ozone,2015-07-19,37.285714285714285
Americus,Ozone,2015-07-26,31.714285714285715
Americus,Ozone,2015-08-02,49.57142857142857
Americus,Ozone,2015-08-09,35.57142857142857
Americus,Ozone,2015-08-16,34.285714285714285
Americus,Ozone,2015-08-23,21.0
Americus,Ozone,2015-08-30,36.42857142857143
Americus,Ozone,2015-09-06,35.0
Americus,Ozone,2015-09-13,28.428571428571427
Americus,Ozone,2015-09-20,38.42857142857143
Americus,Ozone,2015-09-27,27.714285714285715
Americus,Ozone,2015-10-04,14.714285714285714
Americus,Ozone,2015-10-11,29.285714285714285
Americus,Ozone,2015-10-18,40.42857142857143
Americus,Ozone,2015-10-25,34.142857142857146
Americus,Ozone,2015-11-01,30.333333333333332
Americus,Ozone,2016-03-06,39.5
Americus,Ozone,2016-03-13,44.285714285714285
Americus,Ozone,2016-03-20,39.714285714285715
Americus,Ozone,2016-03-27,43.57142857142857
Americus,Ozone,2016-04-03,40.714285714285715
Americus,Ozone,2016-04-10,44.0
Americus,Ozone,2016-04-17,39.714285714285715
Americus,Ozone,2016-04-24,53.714285714285715
Americus,Ozone,2016-05-01,43.0
Americus,Ozone,2016-05-08,46.57142857142857
Americus,Ozone,2016-05-15,50.285714285714285
Americus,Ozone,2016-05-22,39.42857142857143
Americus,Ozone,2016-05-29,62.142857142857146
Americus,Ozone,2016-06-05,38.42857142857143
Americus,Ozone,2016-06-12,55.285714285714285
Americus,Ozone,2016-06-19,37.0
Americus,Ozone,2016-06-26,45.857142857142854
Americus,Ozone,2016-07-03,41.142857142857146
Americus,Ozone,2016-07-10,27.428571428571427
Americus,Ozone,2016-07-17,29.142857142857142
Americus,Ozone,2016-07-24,35.857142857142854
Americus,Ozone,2016-07-31,28.428571428571427
Americus,Ozone,2016-08-07,35.0
Americus,Ozone,2016-08-14,24.571428571428573
Americus,Ozone,2016-08-21,24.571428571428573
Americus,Ozone,2016-08-28,35.714285714285715
Americus,Ozone,2016-09-04,30.285714285714285
Americus,Ozone,2016-09-11,42.857142857142854
Americus,Ozone,2016-09-18,28.285714285714285
Americus,Ozone,2016-09-25,35.857142857142854
Americus,Ozone,2016-10-02,44.142857142857146
Americus,Ozone,2016-10-09,38.714285714285715
Americus,Ozone,2016-10-16,40.142857142857146
Americus,Ozone,2016-10-23,37.42857142857143
Americus,Ozone,2016-10-30,45.714285714285715
Americus,Ozone,2016-11-06,47.0
Americus,Ozone,2017-03-05,42.0
Americus,Ozone,2017-03-12,44.857142857142854
Americus,Ozone,2017-03-19,40.42857142857143
Americus,Ozone,2017-03-26,44.142857142857146
Americus,Ozone,2017-04-02,45.42857142857143
Americus,Ozone,2017-04-09,45.0
Americus,Ozone,2017-04-16,46.142857142857146
Americus,Ozone,2017-04-23,43.142857142857146
Americus,Ozone,2017-04-30,35.42857142857143
Americus,Ozone,2017-05-07,44.714285714285715
Americus,Ozone,2017-05-14,49.714285714285715
Americus,Ozone,2017-05-21,41.57142857142857
Americus,Ozone,2017-05-28,33.142857142857146
Americus,Ozone,2017-06-04,27.142857142857142
Americus,Ozone,2017-06-11,33.42857142857143
Americus,Ozone,2017-06-18,28.0
Americus,Ozone,2017-06-25,19.0
Americus,Ozone,2017-07-02,26.857142857142858
Americus,Ozone,2017-07-09,25.428571428571427
Americus,Ozone,2017-07-16,26.428571428571427
Americus,Ozone,2017-07-23,33.285714285714285
Americus,Ozone,2017-07-30,32.0
Americus,Ozone,2017-08-06,30.428571428571427
Americus,Ozone,2017-08-13,19.714285714285715
Americus,Ozone,2017-08-20,30.428571428571427
Americus,Ozone,2017-08-27,32.857142857142854
Americus,Ozone,2017-09-03,31.428571428571427
Americus,Ozone,2017-09-10,35.714285714285715
Americus,Ozone,2017-09-17,36.0
Americus,Ozone,2017-09-24,39.857142857142854
Americus,Ozone,2017-10-01,40.142857142857146
Americus,Ozone,2017-10-08,28.0
Americus,Ozone,2017-10-15,23.714285714285715
Americus,Ozone,2017-10-22,35.285714285714285
Americus,Ozone,2017-10-29,32.57142857142857
Americus,Ozone,2017-11-05,38.5
Americus,Ozone,2018-03-04,41.5
Americus,Ozone,2018-03-11,41.857142857142854
Americus,Ozone,2018-03-18,44.0
Americus,Ozone,2018-03-25,42.57142857142857
Americus,Ozone,2018-04-01,41.285714285714285
Americus,Ozone,2018-04-08,41.57142857142857
Americus,Ozone,2018-04-15,43.42857142857143
Americus,Ozone,2018-04-22,46.714285714285715
Americus,Ozone,2018-04-29,45.142857142857146
Americus,Ozone,2018-05-06,52.285714285714285
Americus,Ozone,2018-05-13,67.85714285714286
Americus,Ozone,2018-05-20,35.42857142857143
Americus,Ozone,2018-05-27,26.285714285714285
Americus,Ozone,2018-06-03,26.142857142857142
Americus,Ozone,2018-06-10,55.142857142857146
Americus,Ozone,2018-06-17,28.571428571428573
Americus,Ozone,2018-06-24,29.714285714285715
Americus,Ozone,2018-07-01,33.0
Americus,Ozone,2018-07-08,30.142857142857142
Americus,Ozone,2018-07-15,43.57142857142857
Americus,Ozone,2018-07-22,34.714285714285715
Americus,Ozone,2018-07-29,39.57142857142857
Americus,Ozone,2018-08-05,24.285714285714285
Americus,Ozone,2018-08-12,29.142857142857142
Americus,Ozone,2018-08-19,29.0
Americus,Ozone,2018-08-26,33.833333333333336
Americus,Ozone,2018-09-02,25.428571428571427
Americus,Ozone,2018-09-09,23.714285714285715
Americus,Ozone,2018-09-16,27.0
Americus,Ozone,2018-09-23,37.857142857142854
Americus,Ozone,2018-09-30,26.285714285714285
Americus,Ozone,2018-10-07,36.142857142857146
Americus,Ozone,2018-10-14,36.25
Americus,Ozone,2018-10-21,30.714285714285715
Americus,Ozone,2018-10-28,31.428571428571427
Americus,Ozone,2018-11-04,41.333333333333336
Americus,Ozone,2019-03-03,20.666666666666668
Americus,Ozone,2019-03-10,43.42857142857143
Americus,Ozone,2019-03-17,39.57142857142857
Americus,Ozone,2019-03-24,61.0
Americus,Ozone,2019-03-31,46.857142857142854
Americus,Ozone,2019-04-07,39.42857142857143
Americus,Ozone,2019-04-14,39.142857142857146
Americus,Ozone,2019-04-21,44.714285714285715
Americus,Ozone,2019-04-28,54.285714285714285
Americus,Ozone,2019-05-05,37.714285714285715
Americus,Ozone,2019-05-12,46.857142857142854
Americus,Ozone,2019-05-19,46.857142857142854
Americus,Ozone,2019-05-26,47.0
Americus,Ozone,2019-06-02,51.6
Americus,Ozone,2019-06-09,47.57142857142857
Americus,Ozone,2019-06-16,42.285714285714285
Americus,Ozone,2019-06-23,29.142857142857142
Americus,Ozone,2019-06-30,39.0
Americus,Ozone,2019-07-07,39.285714285714285
Americus,Ozone,2019-07-14,28.142857142857142
Americus,Ozone,2019-07-21,27.714285714285715
Americus,Ozone,2019-07-28,41.714285714285715
Americus,Ozone,2019-08-04,38.42857142857143
Americus,Ozone,2019-08-11,36.714285714285715
Americus,Ozone,2019-08-18,39.0
Americus,Ozone,2019-08-25,25.571428571428573
Americus,Ozone,2019-09-01,31.428571428571427
Americus,Ozone,2019-09-08,38.42857142857143
Americus,Ozone,2019-09-15,39.285714285714285
Americus,Ozone,2019-09-22,43.285714285714285
Americus,Ozone,2019-09-29,40.285714285714285
Americus,Ozone,2019-10-06,43.142857142857146
Americus,Ozone,2019-10-13,39.57142857142857
Americus,Ozone,2019-10-20,28.857142857142858
Americus,Ozone,2019-10-27,31.428571428571427
Americus,Ozone,2019-11-03,21.25
Americus,Ozone,2020-03-01,45.0
Americus,Ozone,2020-03-08,38.166666666666664
Americus,Ozone,2020-03-15,34.857142857142854
Americus,Ozone,2020-03-22,32.0
Americus,Ozone,2020-03-29,33.166666666666664
Americus,Ozone,2020-04-05,42.714285714285715
Americus,Ozone,2020-04-12,39.285714285714285
Americus,Ozone,2020-04-19,41.142857142857146
Americus,Ozone,2020-04-26,38.57142857142857
Americus,Ozone,2020-05-03,49.42857142857143
Americus,Ozone,2020-05-10,43.285714285714285
Americus,Ozone,2020-05-17,41.285714285714285
Americus,Ozone,2020-05-24,33.57142857142857
Americus,Ozone,2020-05-31,31.857142857142858
Americus,Ozone,2020-06-07,32.57142857142857
Americus,Ozone,2020-06-14,32.0
Americus,Ozone,2020-06-21,37.857142857142854
Americus,Ozone,2020-06-28,24.428571428571427
Americus,Ozone,2020-07-05,28.571428571428573
Americus,Ozone,2020-07-12,30.428571428571427
Americus,Ozone,2020-07-19,35.57142857142857
Americus,Ozone,2020-07-26,25.714285714285715
Americus,Ozone,2020-08-02,21.285714285714285
Americus,Ozone,2020-08-09,34.0
Americus,Ozone,2020-08-16,33.0
Americus,Ozone,2020-08-23,32.57142857142857
Americus,Ozone,2020-08-30,16.833333333333332
Americus,Ozone,2020-09-06,25.571428571428573
Americus,Ozone,2020-09-13,25.714285714285715
Americus,Ozone,2020-09-20,23.428571428571427
Americus,Ozone,2020-09-27,25.714285714285715
Americus,Ozone,2020-10-04,29.666666666666668
Americus,Ozone,2020-10-11,26.285714285714285
Americus,Ozone,2020-10-18,31.857142857142858
Americus,Ozone,2020-10-25,26.714285714285715
Americus,Ozone,2020-11-01,26.2
Americus,Ozone,2021-03-07,37.285714285714285
Americus,Ozone,2021-03-14,48.0
Americus,Ozone,2021-03-21,36.285714285714285
Americus,Ozone,2021-03-28,31.571428571428573
Americus,Ozone,2021-04-04,42.857142857142854
Americus,Ozone,2021-04-11,45.42857142857143
Americus,Ozone,2021-04-18,43.285714285714285
Americus,Ozone,2021-04-25,43.714285714285715
Americus,Ozone,2021-05-02,42.42857142857143
Americus,Ozone,2021-05-09,40.142857142857146
Americus,Ozone,2021-05-16,40.714285714285715
Americus,Ozone,2021-05-23,45.142857142857146
Americus,Ozone,2021-05-30,45.285714285714285
Americus,Ozone,2021-06-06,37.285714285714285
Americus,Ozone,2021-06-13,27.0
Americus,Ozone,2021-06-20,42.42857142857143
Americus,Ozone,2021-06-27,28.428571428571427
Americus,Ozone,2021-07-04,25.714285714285715
Americus,Ozone,2021-07-11,21.428571428571427
Americus,Ozone,2021-07-18,27.142857142857142
Americus,Ozone,2021-07-25,28.714285714285715
Americus,Ozone,2021-08-01,37.57142857142857
Americus,Ozone,2021-08-08,36.142857142857146
Americus,Ozone,2021-08-15,33.0
Americus,Ozone,2021-08-22,21.0
Americus,Ozone,2021-08-29,22.571428571428573
Americus,Ozone,2021-09-05,31.285714285714285
Americus,Ozone,2021-09-12,33.714285714285715
Americus,Ozone,2021-09-19,26.0
Americus,Ozone,2021-09-26,33.142857142857146
Americus,Ozone,2021-10-03,36.714285714285715
Americus,Ozone,2021-10-10,26.142857142857142
Americus,Ozone,2021-10-17,32.857142857142854
Americus,Ozone,2021-10-24,37.857142857142854
Americus,Ozone,2021-10-31,27.857142857142858
Americus,Ozone,2022-03-06,54.666666666666664
Americus,Ozone,2022-03-13,29.0
Americus,Ozone,2022-03-20,38.285714285714285
Americus,Ozone,2022-03-27,42.57142857142857
Americus,Ozone,2022-04-03,51.0
Americus,Ozone,2022-04-10,40.714285714285715
Americus,Ozone,2022-04-17,39.714285714285715
Americus,Ozone,2022-04-24,41.57142857142857
Americus,Ozone,2022-05-01,47.666666666666664
Athens,Ozone,2002-05-19,40.0
Athens,Ozone,2002-05-26,86.57142857142857
Athens,Ozone,2002-06-02,55.166666666666664
Athens,Ozone,2002-06-09,64.4
Athens,Ozone,2002-06-16,103.42857142857143
Athens,Ozone,2002-06-23,67.16666666666667
Athens,Ozone,2002-06-30,39.833333333333336
Athens,Ozone,2002-07-07,106.8
Athens,Ozone,2002-07-14,73.16666666666667
Athens,Ozone,2002-07-21,85.0
Athens,Ozone,2002-07-28,62.6
Athens,Ozone,2002-08-04,79.28571428571429
Athens,Ozone,2002-08-11,114.85714285714286
Athens,Ozone,2002-08-18,60.166666666666664
Athens,Ozone,2002-08-25,74.28571428571429
Athens,Ozone,2002-09-01,35.2
Athens,Ozone,2002-09-08,91.6
Athens,Ozone,2002-09-15,81.71428571428571
Athens,Ozone,2002-09-22,33.0
Athens,Ozone,2002-09-29,31.25
Athens,Ozone,2002-10-06,37.2
Athens,Ozone,2002-10-13,27.4
Athens,Ozone,2002-10-20,33.25
Athens,Ozone,2002-10-27,17.4
Athens,Ozone,2002-11-03,20.666666666666668
Athens,Ozone,2003-03-16,27.5
Athens,Ozone,2003-03-23,34.833333333333336
Athens,Ozone,2003-03-30,59.666666666666664
Athens,Ozone,2003-04-06,54.5
Athens,Ozone,2003-04-13,49.333333333333336
Athens,Ozone,2003-04-20,54.333333333333336
Athens,Ozone,2003-04-27,48.75
Athens,Ozone,2003-05-04,72.16666666666667
Athens,Ozone,2003-05-11,30.833333333333332
Athens,Ozone,2003-05-18,47.6
Athens,Ozone,2003-05-25,38.166666666666664
Athens,Ozone,2003-06-01,79.4
Athens,Ozone,2003-07-06,30.2
Athens,Ozone,2003-07-13,43.4
Athens,Ozone,2003-07-20,63.4
Athens,Ozone,2003-07-27,44.2
Athens,Ozone,2003-08-03,48.666666666666664
Athens,Ozone,2003-08-10,46.5
Athens,Ozone,2003-08-17,40.2
Athens,Ozone,2003-08-24,51.8
Athens,Ozone,2003-08-31,55.75
Athens,Ozone,2003-09-07,38.6
Athens,Ozone,2003-09-14,50.2
Athens,Ozone,2003-09-21,76.8
Athens,Ozone,2003-09-28,46.0
Athens,Ozone,2003-10-05,49.8
Athens,Ozone,2003-10-12,26.5
Athens,Ozone,2003-10-19,34.833333333333336
Athens,Ozone,2003-10-26,49.0
Athens,Ozone,2003-11-02,25.666666666666668
Athens,Ozone,2004-03-07,36.833333333333336
Athens,Ozone,2004-03-14,42.0
Athens,Ozone,2004-03-21,40.4
Athens,Ozone,2004-03-28,43.2
Athens,Ozone,2004-04-04,44.42857142857143
Athens,Ozone,2004-04-11,63.857142857142854
Athens,Ozone,2004-04-18,69.5
Athens,Ozone,2004-04-25,79.6
Athens,Ozone,2004-05-02,39.166666666666664
Athens,Ozone,2004-05-09,84.33333333333333
Athens,Ozone,2004-05-16,38.0
Athens,Ozone,2004-05-23,45.142857142857146
Athens,Ozone,2004-05-30,66.2
Athens,Ozone,2004-06-06,70.57142857142857
Athens,Ozone,2004-06-13,47.5
Athens,Ozone,2004-06-20,45.6
Athens,Ozone,2004-06-27,33.2
Athens,Ozone,2004-07-04,29.8
Athens,Ozone,2004-07-11,60.6
Athens,Ozone,2004-07-18,56.5
Athens,Ozone,2004-07-25,92.0
Athens,Ozone,2004-08-01,35.5
Athens,Ozone,2004-08-08,99.66666666666667
Athens,Ozone,2004-08-15,58.0
Athens,Ozone,2004-08-22,94.0
Athens,Ozone,2004-09-12,26.5
Athens,Ozone,2004-09-19,36.333333333333336
Athens,Ozone,2004-09-26,53.5
Athens,Ozone,2004-10-03,29.0
Athens,Ozone,2004-10-17,37.0
Athens,Ozone,2004-10-24,31.0
